Date	SBER.ME	GAZP.ME	MTSS.ME	MGNT.ME	SNGS.ME	HYDR.ME	AFLT.ME	DSKY.ME	AAPL	IVV
2020-05-27	165.91204833984375	179.44447326660156	298.4422302246094	3441.71240234375	39.96638107299805	0.660722017288208	63.55598449707031	88.09048461914062	79.12940216064453	299.58837890625
2020-05-28	171.3363037109375	181.40728759765625	296.2027587890625	3517.541259765625	39.784645080566406	0.6629136204719543	64.61661529541016	89.9073486328125	79.16423034667969	298.9981689453125
2020-05-29	167.57525634765625	184.25473022460938	292.5008239746094	3437.576171875	38.91036605834961	0.6602455973625183	63.6865234375	90.86165618896484	79.08712005615234	300.2080993652344
2020-06-01	170.2163543701172	183.12127685546875	292.13519287109375	3522.136962890625	39.244361877441406	0.6612937450408936	66.80313110351562	90.8800048828125	80.05972290039062	301.6836853027344
2020-06-02	177.1868133544922	186.1161651611328	298.62506103515625	3584.1787109375	39.514503479003906	0.6722517609596252	68.85911560058594	89.98075866699219	80.43035125732422	304.192138671875
2020-06-03	185.12680053710938	191.67283630371094	301.36724853515625	3556.14501953125	39.28856658935547	0.6757774353027344	70.65402221679688	91.79762268066406	80.87313079833984	308.28436279296875
2020-06-04	178.10618591308594	185.64620971679688	295.7000427246094	3525.8134765625	39.28365707397461	0.6862590312957764	70.13186645507812	92.86204528808594	80.1766357421875	307.2514953613281
2020-06-05	183.12091064453125	187.11138916015625	298.2137145996094	3535.0048828125	39.62255859375	0.7064598798751831	73.2647933959961	92.62346649169922	82.46015167236328	315.2588806152344
2020-06-08	184.12384033203125	188.8253936767578	297.5281677246094	3630.59521484375	39.59309005737305	0.7516260743141174	78.07840728759766	89.92569732666016	82.94768524169922	319.114990234375
2020-06-09	181.55796813964844	188.76087951660156	300.864501953125	3611.29345703125	39.995849609375	0.7431455254554749	75.38604736328125	90.3844985961914	85.56700897216797	316.7639465332031
2020-06-10	177.62979125976562	185.91343688964844	298.76214599609375	3671.95654296875	40.374046325683594	0.7556281089782715	72.84054565429688	90.40284729003906	87.76844024658203	314.8948669433594
2020-06-11	174.13619995117188	181.2967071533203	295.0601806640625	3680.228759765625	39.27383041381836	0.7432407736778259	71.55147552490234	89.83393859863281	83.55464172363281	296.6766052246094
2020-06-15	173.27532958984375	178.95608520507812	295.9742431640625	3663.224853515625	38.67951583862305	0.7517213821411133	71.50252532958984	90.0174560546875	85.3182601928711	303.1421203613281
2020-06-16	173.64308166503906	181.15847778320312	299.8133544921875	3630.59521484375	39.25909423828125	0.7940289378166199	73.10162353515625	88.8245620727539	87.57939147949219	308.97003173828125
2020-06-17	173.96067810058594	180.48577880859375	297.7566833496094	3625.99951171875	38.51251983642578	0.7857388854026794	69.3486328125	89.37513732910156	87.45750427246094	307.5773010253906
2020-06-18	170.3083038330078	177.85028076171875	298.0308837890625	3656.631103515625	37.73155975341797	0.7828803062438965	66.08517456054688	91.06352996826172	87.4923324584961	307.8143005371094
2020-06-19	173.0078887939453	180.439697265625	299.2192077636719	3809.788330078125	38.40446472167969	0.7754478454589844	66.65628051757812	94.95419311523438	86.99234771728516	305.93756103515625
2020-06-22	172.1219482421875	178.5874786376953	297.3453369140625	3905.51171875	38.57637023925781	0.7813556790351868	66.28097534179688	94.1467056274414	89.26839447021484	308.1304016113281
2020-06-23	173.35055541992188	179.7117156982422	297.893798828125	3949.54443359375	39.106834411621094	0.7704929709434509	66.21571350097656	93.4493179321289	91.1738052368164	309.3849182128906
2020-06-25	171.71240234375	176.2744903564453	297.208251953125	3939.014892578125	38.168701171875	0.7334262132644653	65.43247985839844	92.7702865600586	90.75342559814453	304.732421875
2020-06-26	169.97396850585938	177.7397003173828	297.02545166015625	4001.235107421875	37.608768463134766	0.7097949385643005	64.95927429199219	92.95380401611328	87.96495056152344	297.46234130859375
2020-06-29	171.52853393554688	181.84959411621094	298.2137145996094	3968.68896484375	37.736473083496094	0.7222775816917419	67.04788970947266	92.25643157958984	89.99225616455078	301.9271240234375
2020-06-30	169.72323608398438	178.67962646484375	303.0125732421875	3858.607177734375	37.74629592895508	0.6998850703239441	67.0152587890625	92.31147766113281	90.74346923828125	305.90789794921875
2020-07-02	175.18092346191406	179.79464721679688	302.1899108886719	4025.165771484375	38.10976028442383	0.7302817106246948	66.93367004394531	93.6878890991211	90.57183837890625	309.6219787597656
2020-07-03	176.09193420410156	181.85882568359375	306.2117614746094	4037.60986328125	37.8347053527832	0.7371423840522766	65.970947265625	94.97254180908203		
2020-07-06	179.2010498046875	183.83084106445312	308.6797790527344	4136.205078125	38.247291564941406	0.7441936731338501	66.00358581542969	97.9822998046875	92.9946517944336	314.3732604980469
2020-07-07	176.9611358642578	182.7342529296875	308.7711486816406	4075.420654296875	39.21980285644531	0.7226587533950806	65.75882720947266	97.35833740234375	92.70609283447266	311.13330078125
2020-07-08	175.38987731933594	185.01036071777344	310.3966369628906	4028.99462890625	38.22764205932617	0.739143431186676	65.69355773925781	97.54185485839844	94.865234375	313.4546203613281
